"norad_id","epoch","bstar","mean_motion","mean_motion_dot","eccentricity","perigee_km","apogee_km","semi_major_axis_km","source_group"
100007,"2026-08-23 19:36:38.745+00",0.0016714,15.729808,0.0023467,0.000304,348.33783,352.42877,6728.5205,"spacetrack"
100007,"2026-08-24 10:52:26.029+00",0.0013396,15.729509,0.00186752,0.0003728,347.96005,352.9769,6728.6055,"spacetrack"
100007,"2026-08-25 11:17:41.532+00",0.0015422,15.729563,0.00215814,0.0003388,348.17358,352.73288,6728.5903,"spacetrack"
100007,"2026-08-26 11:42:57.028+00",0.00049677,15.729177,0.00068044,0.0003229,348.39035,352.73575,6728.7,"spacetrack"
100007,"2026-08-27 10:36:39.152+00",0.001637,15.72917,0.00229048,0.0002926,348.5965,352.53412,6728.702,"spacetrack"
100007,"2026-08-28 09:30:18.593+00",0.0010612,15.729888,0.00147432,0.0003142,348.24622,352.4744,6728.497,"spacetrack"
100007,"2026-08-29 11:27:08.269+00",0.0012907,15.7295885,0.00179819,0.0003072,348.37888,352.5129,6728.583,"spacetrack"
100008,"2026-08-22 12:42:11.411+00",0.00092956,15.729257,0.00128471,0.0002951,348.55478,352.52606,6728.6772,"spacetrack"
100008,"2026-08-23 13:07:26.312+00",0.00094498,15.7294,0.0013072,0.0002868,348.56995,352.42947,6728.6367,"spacetrack"
100008,"2026-08-24 10:29:30.914+00",0.0010575,15.72968,0.00146793,0.0004149,347.62796,353.2113,6728.5566,"spacetrack"
100008,"2026-08-25 10:54:47.767+00",0.001211,15.729517,0.00168433,0.0003682,347.98868,352.94363,6728.603,"spacetrack"
100008,"2026-08-26 11:20:03.37+00",0.0010017,15.729485,0.00138779,0.0003834,347.8956,353.0551,6728.6123,"spacetrack"
100008,"2026-08-27 11:45:18.739+00",0.00057006,15.729247,0.00078235,0.0003446,348.22455,352.86194,6728.68,"spacetrack"
100008,"2026-08-28 18:16:53.892+00",0.00078709,15.729073,0.00108403,0.0002933,348.61935,352.56644,6728.73,"spacetrack"
100008,"2026-08-29 11:04:14.97+00",0.0016277,15.729938,0.00228479,0.0002571,348.6164,352.07617,6728.4834,"spacetrack"
100009,"2026-08-22 12:39:23.279+00",0.00069277,15.729053,0.00095228,0.0002808,348.7091,352.48798,6728.7354,"spacetrack"
100009,"2026-08-23 13:04:38.626+00",0.0007876,15.729267,0.00108566,0.0002887,348.5948,352.47992,6728.6743,"spacetrack"
100009,"2026-08-24 10:26:44.279+00",0.0013301,15.729447,0.00185338,0.0003367,348.22058,352.75165,6728.623,"spacetrack"
100009,"2026-08-25 10:52:00.004+00",0.00088385,15.729394,0.00122133,0.0003516,348.13544,352.86703,6728.638,"spacetrack"
100009,"2026-08-26 11:17:15.616+00",0.0012828,15.729396,0.00178551,0.0003285,348.29044,352.71115,6728.6377,"spacetrack"
100009,"2026-08-27 11:42:30.996+00",0.0008303,15.729348,0.00114588,0.0003153,348.39276,352.63586,6728.6514,"spacetrack"
100009,"2026-08-28 10:36:11.812+00",0.0009796,15.729388,0.00135603,0.0003526,348.13028,352.8753,6728.6396,"spacetrack"
100009,"2026-08-29 18:39:20.518+00",0.0011298,15.729463,0.00156856,0.0002886,348.5398,352.42355,6728.6187,"spacetrack"
100010,"2026-08-22 11:59:11.417+00",0.0014749,15.7296915,0.00206251,0.0003152,348.29565,352.53732,6728.5537,"spacetrack"
100010,"2026-08-23 12:24:27.073+00",0.00099893,15.729275,0.00138246,0.0002891,348.59,352.48053,6728.6724,"spacetrack"
100010,"2026-08-24 11:18:07.482+00",0.0015857,15.729754,0.00222257,0.0003678,347.92377,352.87326,6728.5356,"spacetrack"
100010,"2026-08-25 11:43:22.981+00",0.0012589,15.729625,0.00175337,0.0003617,348.00162,352.86905,6728.5723,"spacetrack"
100010,"2026-08-26 12:08:38.643+00",0.00090288,15.7293415,0.00124774,0.0003229,348.34357,352.68893,6728.6533,"spacetrack"
100010,"2026-08-27 11:02:19.615+00",0.0022332,15.729662,0.00316507,0.000328,348.21793,352.63187,6728.562,"spacetrack"
100010,"2026-08-28 11:27:35.288+00",0.00085619,15.7292,0.00118135,0.0002589,348.81448,352.2986,6728.6934,"spacetrack"
100010,"2026-08-29 11:52:50.168+00",0.0012503,15.729615,0.00174082,0.0003144,348.3226,352.55353,6728.575,"spacetrack"
100011,"2026-08-22 12:05:32.643+00",0.0010994,15.729643,0.0015271,0.0004132,347.6501,353.21057,6728.5674,"spacetrack"
100011,"2026-08-23 20:08:41.9+00",0.0010058,15.729475,0.00139335,0.0003059,348.41983,352.5364,6728.615,"spacetrack"
100011,"2026-08-24 11:24:29.322+00",0.00097118,15.729291,0.0013436,0.0003572,348.12704,352.93402,6728.6675,"spacetrack"
100011,"2026-08-25 11:49:44.619+00",0.00098734,15.729406,0.00136703,0.0003488,348.15082,352.84473,6728.635,"spacetrack"
100011,"2026-08-26 10:43:25.664+00",0.00079973,15.729187,0.00110233,0.0003357,348.3014,352.81906,6728.6973,"spacetrack"
100011,"2026-08-27 11:08:41.286+00",0.0010398,15.7291765,0.00143944,0.0002901,348.61127,352.51526,6728.7,"spacetrack"
100011,"2026-08-28 11:33:56.574+00",0.0014656,15.729605,0.00204851,0.0003458,348.11444,352.76794,6728.578,"spacetrack"
100011,"2026-08-29 18:05:30.335+00",0.0013476,15.729593,0.00187936,0.0002824,348.54434,352.34464,6728.5815,"spacetrack"
100012,"2026-08-22 12:14:11.897+00",0.00095712,15.729373,0.00132416,0.0002956,348.51825,352.49622,6728.644,"spacetrack"
100012,"2026-08-23 12:39:27.476+00",0.00075812,15.729277,0.00104446,0.0002819,348.63788,352.43152,6728.672,"spacetrack"
100012,"2026-08-24 11:33:08.281+00",0.0013192,15.729522,0.00183834,0.0003348,348.212,352.71747,6728.6016,"spacetrack"
100012,"2026-08-25 11:58:23.665+00",0.0011754,15.729367,0.00163279,0.0003744,347.98972,353.02814,6728.646,"spacetrack"
100012,"2026-08-26 12:23:39.288+00",0.00093529,15.729322,0.00129316,0.0003064,348.45993,352.58325,6728.6587,"spacetrack"
100012,"2026-08-27 15:52:03.512+00",0.0011211,15.72938,0.00155627,0.0004797,347.2775,353.73297,6728.642,"spacetrack"
100012,"2026-08-28 11:42:35.239+00",0.00091838,15.7294655,0.00127022,0.000337,348.21347,352.74857,6728.618,"spacetrack"
100012,"2026-08-29 10:36:15.799+00",0.0012191,15.729548,0.00169592,0.000302,348.42523,352.48932,6728.594,"spacetrack"
100013,"2026-08-22 12:31:14.331+00",0.00075709,15.729403,0.00104376,0.0003838,347.91632,353.0812,6728.6357,"spacetrack"
100013,"2026-08-23 12:56:29.815+00",0.00060306,15.729267,0.0008283,0.00035,348.1825,352.89255,6728.6743,"spacetrack"
100013,"2026-08-24 11:50:10.835+00",0.00098398,15.729271,0.00136143,0.0003199,348.38397,352.689,6728.6733,"spacetrack"
100013,"2026-08-25 12:15:26.134+00",0.0010465,15.7295885,0.00145172,0.0003624,348.0073,352.8842,6728.5825,"spacetrack"
100013,"2026-08-26 12:40:42.19+00",0.0009983,15.7292,0.0013811,0.0002715,348.72955,352.38324,6728.6934,"spacetrack"
100013,"2026-08-27 11:34:22.771+00",0.00079081,15.729237,0.00108997,0.0002658,348.7577,352.33466,6728.683,"spacetrack"
100013,"2026-08-28 10:28:01.73+00",-0.00061579,15.729206,-0.00083361,0.0003347,348.30283,352.807,6728.692,"spacetrack"
100013,"2026-08-29 18:31:11.675+00",0.00096418,15.729469,0.00133481,0.0003728,347.9715,352.98834,6728.6167,"spacetrack"
100014,"2026-08-22 13:02:16.498+00",0.0014437,15.729753,0.00201843,0.0003483,348.05542,352.74252,6728.536,"spacetrack"
100014,"2026-08-23 19:33:50.94+00",0.0016935,15.729759,0.00237812,0.0002888,348.45383,352.3402,6728.534,"spacetrack"
100014,"2026-08-24 19:59:06.709+00",0.0015943,15.72969,0.00223399,0.0002258,348.8976,351.93622,6728.5537,"spacetrack"
100014,"2026-08-25 12:46:28.415+00",0.0006393,15.729221,0.00087847,0.0002909,348.5931,352.50787,6728.6875,"spacetrack"
100014,"2026-08-26 11:40:09.502+00",0.00088297,15.729234,0.00121913,0.000279,348.6697,352.42432,6728.684,"spacetrack"
100014,"2026-08-27 10:33:49.989+00",0.0019546,15.729832,0.00275859,0.0003272,348.17496,352.5781,6728.5137,"spacetrack"
100014,"2026-08-28 10:59:05.508+00",0.00098043,15.729258,0.00135634,0.000311,348.44745,352.6327,6728.6772,"spacetrack"
100014,"2026-08-29 11:24:20.463+00",0.0013143,15.729534,0.00183144,0.0003223,348.29257,352.62982,6728.598,"spacetrack"
100015,"2026-08-22 13:07:52.267+00",0.00074276,15.72933,0.00102329,0.0003253,348.3306,352.70828,6728.6562,"spacetrack"
100015,"2026-08-23 19:39:26.697+00",0.0011497,15.729495,0.00159699,0.0003003,348.4518,352.49304,6728.6094,"spacetrack"
100015,"2026-08-24 10:55:13.988+00",0.0017255,15.729726,0.0024242,0.0003523,348.03625,352.77716,6728.544,"spacetrack"
100015,"2026-08-25 11:20:29.499+00",0.0017251,15.729765,0.00242404,0.0003332,348.15363,352.63754,6728.5327,"spacetrack"
100015,"2026-08-26 11:45:44.896+00",0.00055583,15.729165,0.00076231,0.0003371,348.2983,352.8348,6728.7036,"spacetrack"
100015,"2026-08-27 12:11:00.498+00",0.0012274,15.729581,0.00170815,0.0003831,347.87024,353.0257,6728.585,"spacetrack"
100015,"2026-08-28 12:36:15.868+00",0.0011767,15.729457,0.00163517,0.0003425,348.1788,352.78793,6728.6206,"spacetrack"
100015,"2026-08-29 11:29:56.384+00",0.0010206,15.729428,0.00141388,0.00029,348.54022,352.44284,6728.6284,"spacetrack"
100016,"2026-08-22 12:44:58.742+00",0.00095138,15.729294,0.00131566,0.0003155,348.40686,352.65265,6728.667,"spacetrack"
100016,"2026-08-23 11:38:39.451+00",0.0014796,15.729633,0.00206879,0.0003289,348.22,352.64606,6728.57,"spacetrack"
100016,"2026-08-24 19:41:48.804+00",0.0010562,15.729358,0.00146372,0.0002221,349.01712,352.00598,6728.6484,"spacetrack"
100016,"2026-08-25 10:57:35.734+00",0.0016087,15.729701,0.00225517,0.0003324,348.17706,352.6502,6728.551,"spacetrack"
100016,"2026-08-26 11:22:51.384+00",0.00067944,15.72913,0.00093407,0.0003183,348.43478,352.71826,6728.7134,"spacetrack"
100016,"2026-08-27 11:48:06.75+00",0.00058799,15.729206,0.00080707,0.0003044,348.50674,352.60318,6728.692,"spacetrack"
100016,"2026-08-28 18:19:41.211+00",0.00115,15.729566,0.00159797,0.0002899,348.50177,352.403,6728.5894,"spacetrack"
100016,"2026-08-29 18:44:56.083+00",0.0011578,15.729579,0.00160913,0.0002772,348.58328,352.31363,6728.5854,"spacetrack"
100017,"2026-08-22 13:19:19.082+00",0.00079266,15.729353,0.00109316,0.0003076,348.44327,352.58273,6728.65,"spacetrack"
100017,"2026-08-23 19:50:53.646+00",0.0015576,15.729688,0.00218123,0.0002845,348.5032,352.33176,6728.5547,"spacetrack"
100017,"2026-08-24 11:06:40.849+00",0.0017175,15.729646,0.00241185,0.000352,348.061,352.7979,6728.5664,"spacetrack"
100017,"2026-08-25 11:31:56.418+00",0.0012575,15.7294035,0.00174945,0.0002836,348.59036,352.40683,6728.6357,"spacetrack"
100017,"2026-08-26 11:57:12.034+00",0.001204,15.729318,0.00167291,0.0003197,348.3719,352.6742,6728.66,"spacetrack"
100017,"2026-08-27 12:22:27.672+00",0.0012641,15.72943,0.00175911,0.0003295,348.274,352.70816,6728.628,"spacetrack"
100017,"2026-08-28 11:16:08.126+00",0.00071004,15.729267,0.00097727,0.0002898,348.58737,352.4873,6728.6743,"spacetrack"
100017,"2026-08-29 10:09:48.154+00",0.001266,15.729709,0.00176386,0.0003113,348.31683,352.506,6728.5483,"spacetrack"
100018,"2026-08-22 05:32:46.618+00",0.00058492,15.729309,0.00080349,0.0004938,347.20282,353.84805,6728.6626,"spacetrack"
100018,"2026-08-23 19:42:14.568+00",0.0014386,15.729714,0.00201056,0.0002985,348.40137,352.4183,6728.547,"spacetrack"
100018,"2026-08-24 10:58:01.725+00",0.0016258,15.729725,0.00228026,0.0003797,347.85205,352.9617,6728.544,"spacetrack"
100018,"2026-08-25 11:23:17.433+00",0.0012208,15.729501,0.001698,0.000307,348.40506,352.5364,6728.608,"spacetrack"
100018,"2026-08-26 11:48:33.006+00",0.00090539,15.729244,0.00125075,0.0003247,348.35904,352.72864,6728.6807,"spacetrack"
100018,"2026-08-27 10:42:13.787+00",0.0015418,15.729556,0.00215733,0.0003207,348.29706,352.6128,6728.592,"spacetrack"
100018,"2026-08-28 18:45:22.725+00",0.0011008,15.729458,0.00152754,0.0003119,348.38446,352.5818,6728.62,"spacetrack"
100018,"2026-08-29 03:54:50.44+00",0.00093834,15.729694,0.00129985,0.0004381,347.46777,353.36334,6728.5527,"spacetrack"
100019,"2026-08-22 13:16:31.235+00",0.0011752,15.729649,0.00163449,0.0003629,347.98688,352.87048,6728.566,"spacetrack"
100019,"2026-08-23 12:10:12.29+00",0.0012182,15.729433,0.00169384,0.0002906,348.53488,352.44556,6728.6274,"spacetrack"
100019,"2026-08-24 12:35:27.372+00",0.00072598,15.7293215,0.00099981,0.0003242,348.34045,352.7033,6728.6587,"spacetrack"
100019,"2026-08-25 11:29:08.577+00",0.0012274,15.729323,0.00170606,0.0002788,348.64536,352.39728,6728.658,"spacetrack"
100019,"2026-08-26 11:54:23.854+00",0.0007664,15.729296,0.0010562,0.0003375,348.25824,352.8001,6728.666,"spacetrack"
100019,"2026-08-27 10:48:04.842+00",0.001597,15.729668,0.00223781,0.0003,348.40457,352.4417,6728.56,"spacetrack"
100019,"2026-08-28 11:13:19.89+00",0.00077361,15.7295265,0.00106752,0.0004174,347.65506,353.2721,6728.6006,"spacetrack"
100019,"2026-08-29 11:38:35.132+00",0.0011653,15.7295475,0.00161959,0.0003047,348.40714,352.50754,6728.594,"spacetrack"
100020,"2026-08-22 12:53:37.272+00",0.00087273,15.729552,0.0012065,0.0003354,348.1994,352.71295,6728.5933,"spacetrack"
100020,"2026-08-23 11:47:19.249+00",0.0026123,15.729392,0.00372309,0.0001983,349.16745,351.83603,6728.6387,"spacetrack"
100020,"2026-08-24 10:40:58.926+00",0.00095087,15.729368,0.00131553,0.0003895,347.8879,353.12955,6728.6455,"spacetrack"
100020,"2026-08-25 15:40:58.605+00",0.0015112,15.729665,0.00211445,0.0003224,348.25467,352.59326,6728.561,"spacetrack"
100020,"2026-08-26 11:31:30.114+00",0.00096373,15.729357,0.00133357,0.0003873,347.90594,353.11795,6728.649,"spacetrack"
100020,"2026-08-27 11:56:45.45+00",0.0013525,15.729703,0.00188733,0.000322,348.24655,352.57974,6728.5503,"spacetrack"
100020,"2026-08-28 10:50:26.646+00",0.00069124,15.729117,0.00095041,0.0002845,348.66583,352.49448,6728.7173,"spacetrack"
100020,"2026-08-29 11:15:41.352+00",0.0011519,15.72953,0.00160048,0.0003359,348.2023,352.72256,6728.5996,"spacetrack"
100021,"2026-08-22 12:28:26.481+00",0.0011611,15.729431,0.00161294,0.0003514,348.12616,352.85504,6728.6274,"spacetrack"
100021,"2026-08-23 12:53:41.887+00",0.00064224,15.729255,0.00088276,0.0003385,348.2632,352.81854,6728.6777,"spacetrack"
100021,"2026-08-24 11:47:22.566+00",0.00083103,15.729396,0.00114729,0.0003843,347.91498,353.0866,6728.6377,"spacetrack"
100021,"2026-08-25 10:41:03.619+00",0.0010189,15.729414,0.00141155,0.0003125,348.3929,352.59833,6728.633,"spacetrack"
100021,"2026-08-26 11:06:19.266+00",0.0012457,15.729385,0.00173266,0.0003362,348.24155,352.7659,6728.6406,"spacetrack"
100021,"2026-08-27 11:31:34.783+00",0.0010313,15.729273,0.00142817,0.000326,348.34225,352.72934,6728.673,"spacetrack"
100021,"2026-08-28 11:56:50.48+00",0.001065,15.729225,0.00147536,0.0002638,348.77426,352.3243,6728.6865,"spacetrack"
100021,"2026-08-29 10:50:30.479+00",0.0018528,15.729787,0.00260953,0.0002797,348.5072,352.27115,6728.5264,"spacetrack"
100022,"2026-08-22 12:36:34.659+00",0.00072374,15.729435,0.00099716,0.0003192,348.3418,352.63736,6728.6265,"spacetrack"
100022,"2026-08-23 11:30:15.735+00",0.001222,15.729488,0.00169973,0.000357,348.0722,352.87643,6728.6113,"spacetrack"
100022,"2026-08-24 11:55:31.356+00",0.0012101,15.729233,0.00168076,0.0002912,348.58792,352.5067,6728.684,"spacetrack"
100022,"2026-08-25 12:20:46.795+00",0.0007046,15.729225,0.0009695,0.0002867,348.6203,352.47852,6728.6865,"spacetrack"
100022,"2026-08-26 11:14:28.058+00",0.0012703,15.72919,0.00176607,0.0003073,348.49164,352.6271,6728.6963,"spacetrack"
100022,"2026-08-27 11:39:43.044+00",0.0011588,15.729516,0.00161005,0.0003074,348.398,352.53476,6728.6035,"spacetrack"
100022,"2026-08-28 10:33:23.844+00",0.00094644,15.729382,0.00130928,0.0003515,348.13968,352.86993,6728.6416,"spacetrack"
100022,"2026-08-29 10:58:38.787+00",0.0014807,15.729755,0.00207134,0.0002998,348.381,352.41544,6728.535,"spacetrack"
100023,"2026-08-22 12:02:14.435+00",0.0007649,15.729385,0.00105447,0.0003141,348.3903,352.61722,6728.6406,"spacetrack"
100023,"2026-08-23 20:05:23.407+00",0.0014954,15.729701,0.00209204,0.0003209,348.25464,352.57303,6728.551,"spacetrack"
100023,"2026-08-24 11:21:10.806+00",0.0017374,15.729704,0.0024412,0.0003536,348.0337,352.7921,6728.55,"spacetrack"
100023,"2026-08-25 16:21:10.149+00",0.00068748,15.729363,0.00094631,0.0003698,348.0216,352.9981,6728.647,"spacetrack"
100023,"2026-08-26 10:40:06.971+00",0.00083073,15.729374,0.00114673,0.0003724,348.00122,353.0127,6728.644,"spacetrack"
100023,"2026-08-27 11:05:22.772+00",0.0013531,15.729482,0.00188629,0.0002877,348.54047,352.4121,6728.6133,"spacetrack"
100023,"2026-08-28 11:30:38.291+00",0.00086479,15.729268,0.00119382,0.0002931,348.565,352.50934,6728.6743,"spacetrack"
100023,"2026-08-29 10:24:18.202+00",0.0012405,15.729644,0.00172732,0.0003707,347.9356,352.92416,6728.567,"spacetrack"
100024,"2026-08-22 12:17:15.376+00",0.00091166,15.729264,0.00125965,0.0003178,348.39975,352.67648,6728.6753,"spacetrack"
100024,"2026-08-23 20:20:23.919+00",0.0011906,15.729536,0.00165551,0.0003392,348.1783,352.74298,6728.5977,"spacetrack"
100024,"2026-08-24 11:36:11.446+00",0.0012942,15.729478,0.00180236,0.0003169,348.34512,352.6097,6728.6143,"spacetrack"
100024,"2026-08-25 19:39:21.193+00",0.001731,15.730032,0.00243533,0.0003213,348.15735,352.48108,6728.456,"spacetrack"
100024,"2026-08-26 12:26:44.345+00",0.0010015,15.729219,0.0013858,0.0003252,348.36285,352.7392,6728.688,"spacetrack"
100024,"2026-08-27 18:58:16.507+00",0.0013211,15.729593,0.00184172,0.0003373,348.17487,352.714,6728.5815,"spacetrack"
100024,"2026-08-28 11:45:38.635+00",0.00073681,15.729246,0.00101465,0.0003475,348.20532,352.88177,6728.6807,"spacetrack"
100024,"2026-08-29 18:17:12.882+00",0.0016738,15.729723,0.00234909,0.0002305,348.8566,351.95847,6728.5444,"spacetrack"
100025,"2026-08-22 12:47:47.871+00",0.0009087,15.729054,0.00125437,0.0003266,348.4006,352.7958,6728.7354,"spacetrack"
100025,"2026-08-23 11:41:27.485+00",0.001355,15.729461,0.00188897,0.0003122,348.3816,352.58295,6728.619,"spacetrack"
100025,"2026-08-24 10:35:08.052+00",0.00089608,15.729572,0.00123947,0.0003478,348.11014,352.79053,6728.5874,"spacetrack"
100025,"2026-08-25 11:00:23.59+00",0.0014718,15.729584,0.00205713,0.0003303,348.22473,352.66965,6728.584,"spacetrack"
100025,"2026-08-26 11:25:39.078+00",0.00084362,15.72924,0.00116415,0.0003803,347.98605,353.10388,6728.682,"spacetrack"
100025,"2026-08-27 11:50:54.533+00",0.00061098,15.729237,0.00083915,0.0003137,348.4353,352.6569,6728.683,"spacetrack"
100025,"2026-08-28 18:22:29.071+00",0.0011702,15.729441,0.00162577,0.0002999,348.47006,352.5059,6728.625,"spacetrack"
100025,"2026-08-29 18:47:43.757+00",0.00097565,15.729457,0.00135082,0.0003429,348.17615,352.79065,6728.6206,"spacetrack"
100026,"2026-08-22 12:11:24.121+00",0.0014014,15.729503,0.00195546,0.0002973,348.46994,352.47076,6728.6074,"spacetrack"
100026,"2026-08-23 12:36:39.908+00",0.00070478,15.729119,0.00096927,0.000268,348.7762,352.38278,6728.7163,"spacetrack"
100026,"2026-08-24 11:30:20.472+00",0.0013107,15.72945,0.00182555,0.000301,348.45987,352.5105,6728.622,"spacetrack"
100026,"2026-08-25 11:55:35.517+00",0.001235,15.729638,0.00171953,0.0004108,347.66766,353.19586,6728.569,"spacetrack"
100026,"2026-08-26 12:20:51.243+00",0.00043064,15.7291,0.00058873,0.0003338,348.3391,352.83118,6728.722,"spacetrack"
100026,"2026-08-27 17:20:50.559+00",0.00087084,15.729329,0.00120282,0.0003939,347.86935,353.1702,6728.6567,"spacetrack"
100026,"2026-08-28 11:39:47.605+00",0.0011602,15.729461,0.0016117,0.0003335,348.23816,352.72617,6728.619,"spacetrack"
100026,"2026-08-29 10:33:27.706+00",0.0017463,15.729869,0.00245587,0.0003406,348.07413,352.6576,6728.503,"spacetrack"
100027,"2026-08-22 12:20:03.927+00",0.00096455,15.728746,0.00133096,0.0002726,348.85162,352.52017,6728.8228,"spacetrack"
100027,"2026-08-23 12:45:17.925+00",0.00079978,15.730209,0.00110719,0.0002888,348.32568,352.212,6728.406,"spacetrack"
100027,"2026-08-24 19:16:52.661+00",0.0010351,15.729419,0.00143432,0.0003032,348.45398,352.5342,6728.631,"spacetrack"
100027,"2026-08-25 10:32:39.784+00",0.0014755,15.729704,0.00206359,0.0003633,347.9684,352.8574,6728.55,"spacetrack"
100027,"2026-08-26 12:29:30.188+00",0.00095402,15.729367,0.00131991,0.0003672,348.03815,352.97968,6728.646,"spacetrack"
100027,"2026-08-27 11:23:10.965+00",0.0012987,15.729435,0.00180848,0.0003363,348.22684,352.7525,6728.6265,"spacetrack"
100027,"2026-08-28 10:16:51.574+00",0.0011879,15.72951,0.00165147,0.0003729,347.9591,352.9773,6728.605,"spacetrack"
100027,"2026-08-29 15:16:50.384+00",0.0012176,15.72975,0.00169555,0.0004073,347.65933,353.1404,6728.537,"spacetrack"
100083,"2026-08-22 14:15:18.624+00",0.00028378,15.927288,0.00098942,0.0018727,282.1543,307.14655,6672.7876,"spacetrack"
100083,"2026-08-23 20:24:36.355+00",0.00029467,15.929801,0.00104053,0.0018578,281.55328,306.3441,6672.086,"spacetrack"
100083,"2026-08-24 20:31:50.14+00",0.00030355,15.931845,0.00108314,0.0018509,281.02966,305.72626,6671.515,"spacetrack"
100083,"2026-08-25 22:09:18.902+00",0.00047507,15.934254,0.00171445,0.0018447,280.3999,305.0113,6670.843,"spacetrack"
100083,"2026-08-26 23:46:35.086+00",0.00048329,15.936367,0.00176307,0.0018295,279.91254,304.319,6670.253,"spacetrack"
100083,"2026-08-27 20:52:24.899+00",0.00050003,15.938197,0.00184129,0.0018172,279.48495,303.72546,6669.742,"spacetrack"
100083,"2026-08-28 19:28:30.522+00",0.00029635,15.939821,0.00110206,0.0018081,279.0934,303.2109,6669.289,"spacetrack"
100083,"2026-08-29 22:35:34.63+00",0.00048434,15.9429,0.00182829,0.0018064,278.24756,302.33926,6668.43,"spacetrack"
100085,"2026-08-22 22:29:02.995+00",0.00022251,15.814798,0.0004426,0.0006322,322.01648,330.4935,6704.392,"spacetrack"
100085,"2026-08-23 21:16:35.376+00",-0.00091466,15.796536,-0.00163655,0.001071,324.23517,338.60703,6709.558,"spacetrack"
100085,"2026-08-24 23:08:54.999+00",6.6284e-05,15.772341,0.00010893,0.0005328,334.70294,341.86,6716.4185,"spacetrack"
100085,"2026-08-25 17:25:34.628+00",-0.0012247,15.762618,-0.001873,0.0005511,337.3399,344.7458,6719.1797,"spacetrack"
100085,"2026-08-26 19:21:03.266+00",0.00040746,15.736226,0.00057329,0.0008033,343.1499,353.957,6726.6904,"spacetrack"
100085,"2026-08-27 18:15:29.02+00",-0.00067884,15.719401,-0.000874,0.0009997,346.62305,360.082,6731.4897,"spacetrack"
100086,"2026-08-22 14:32:30.139+00",0.00026635,15.797921,0.0004902,0.0003036,328.9921,333.06592,6709.166,"spacetrack"
100086,"2026-08-23 22:27:52.872+00",0.00028227,15.799233,0.00052274,0.0002998,328.6464,332.669,6708.795,"spacetrack"
100086,"2026-08-24 22:47:06.445+00",0.00027487,15.800287,0.00051143,0.000302,328.3335,332.38544,6708.4966,"spacetrack"
100086,"2026-08-25 20:04:31.659+00",-0.00057497,15.789231,-0.0009997,0.0006934,328.8366,338.1443,6711.6274,"spacetrack"
100086,"2026-08-26 20:24:58.689+00",-0.0015612,15.783742,-0.0026024,0.0007097,330.28217,339.81088,6713.1836,"spacetrack"
100086,"2026-08-27 19:14:56.564+00",0.00013785,15.777112,0.00023118,0.0007578,331.83847,342.0158,6715.064,"spacetrack"
100086,"2026-08-28 19:36:14.204+00",0.00027149,15.777865,0.00045737,0.0007729,331.52347,341.9033,6714.8506,"spacetrack"
100086,"2026-08-29 23:00:04.288+00",0.00043747,15.779221,0.00074334,0.000752,331.27975,341.37833,6714.466,"spacetrack"
100087,"2026-08-22 18:48:02.314+00",-0.0022913,15.792518,-0.00391065,0.0004768,329.35977,335.7591,6710.6963,"spacetrack"
100087,"2026-08-23 22:11:32.152+00",0.00056175,15.781971,0.00096687,0.0001054,334.8412,336.25644,6713.686,"spacetrack"
100087,"2026-08-24 21:00:49.156+00",0.0078028,15.797179,0.01629789,0.0007792,326.01138,336.4673,6709.3765,"spacetrack"
100087,"2026-08-25 19:51:21.96+00",-0.0022644,15.77129,-0.00353001,0.0004826,335.33817,341.82114,6716.717,"spacetrack"
100087,"2026-08-26 18:41:55.228+00",3.4601e-05,15.770321,5.665e-05,0.0005387,335.23633,342.4732,6716.9917,"spacetrack"
100087,"2026-08-27 20:35:24.8+00",-0.0020129,15.763448,-0.00305478,0.0008976,334.77615,346.83798,6718.944,"spacetrack"
100087,"2026-08-28 20:58:36.687+00",0.00056881,15.755448,0.00087225,0.0008521,337.35406,348.80835,6721.2183,"spacetrack"
100087,"2026-08-29 21:22:00.617+00",-0.0017017,15.752394,-0.00247741,0.0009401,337.63077,350.26965,6722.0874,"spacetrack"
100088,"2026-08-22 19:01:42.438+00",0.00045936,15.727367,0.00062274,0.0008095,345.6321,356.5267,6729.2163,"spacetrack"
100088,"2026-08-23 22:30:50.92+00",0.00029117,15.728132,0.0003952,0.0008068,345.43204,356.28995,6728.998,"spacetrack"
100088,"2026-08-24 19:53:27.222+00",0.0002794,15.72879,0.00038023,0.0008034,345.26758,356.07944,6728.8105,"spacetrack"
100088,"2026-08-25 20:19:41.546+00",-0.0021793,15.71957,-0.00274876,0.0009627,346.82385,359.78458,6731.4414,"spacetrack"
100088,"2026-08-26 16:11:33.777+00",-0.00075998,15.716156,-0.00096332,0.0008294,348.69522,359.86295,6732.416,"spacetrack"
100089,"2026-08-22 14:10:19.522+00",0.00028182,15.929157,0.00099134,0.0018209,281.9787,306.27774,6672.265,"spacetrack"
100089,"2026-08-23 20:19:24.311+00",0.00045714,15.931939,0.00162804,0.0017776,281.49225,305.21072,6671.4883,"spacetrack"
100089,"2026-08-24 23:27:19.639+00",0.00029921,15.934065,0.00107909,0.0017905,280.8139,304.70236,6670.895,"spacetrack"
100089,"2026-08-25 20:33:19.456+00",0.00030461,15.935903,0.00110911,0.0017892,280.3108,304.18008,6670.3823,"spacetrack"
